Rank 40562: 7863 - [11730, 5372, 1197] - HP: 1943, STR: 171430, VIT: 69710, SPD: 56, LUK: 1, Attack: 263616, Defense: 159488, Current HP: 1943, A Avg: 382243, D Avg: 159488, [Big Bang[171, 630, 630, 630], Blank Shield[244, 630, 630, 730], Gold Ring[303, 730, 68, 807]]
Rank 40564: 8136 - [11324, 6592, 383] - HP: 3401, STR: 153704, VIT: 225752, SPD: 56, LUK: 1, Attack: 241532, Defense: 313580, Current HP: 3401, A Avg: 355052, D Avg: 313580, [Stargazer[183, 630, 630, 630], Black Sword Breath[252, 730, 730, 730], Obsidian Ring[320, 730, 67, 807]]
Rank 40567: 8106 - [11324, 6595, 380] - HP: 3401, STR: 153704, VIT: 225752, SPD: 56, LUK: 1, Attack: 241532, Defense: 313580, Current HP: 3401, A Avg: 362298, D Avg: 313580, [Stargazer[183, 630, 630, 630], Black Sword Breath[252, 730, 730, 730], Obsidian Ring[320, 730, 67, 68]]
Rank 40571: 3039 - [11430, 6281, 588] - HP: 1292, STR: 122196, VIT: 172534, SPD: 56, LUK: 2, Attack: 214382, Defense: 262312, Current HP: 1292, A Avg: 267977, D Avg: 262312, [Big Bang[171, 630, 630, 630], Blank Shield[244, 730, 730, 730], Tears of the Dragon[307, 730, 730, 68]]
Rank 40578: 11752 - [12088, 4314, 1897] - HP: 45296, STR: 218788, VIT: 1174, SPD: 56, LUK: 2, Attack: 306670, Defense: 89002, Current HP: 45296, A Avg: 506005, D Avg: 89002, [Wild Card[175, 530, 630, 630], Black Sword Breath[252, 630, 630, 630], Tears of the Dragon[307, 67, 68, 803]]
Rank 40582: 2020 - [11619, 5725, 955] - HP: 86355, STR: 238276, VIT: 104896, SPD: 66, LUK: 1, Attack: 324089, Defense: 194674, Current HP: 86355, A Avg: 348395, D Avg: 194674, [Spear of Regression[182, 530, 530, 630], Blank Shield[244, 630, 630, 730], Black Box[323, 730, 730, 803]]
Rank 40588: 13312 - [11738, 5374, 1187] - HP: 4598, STR: 175948, VIT: 69718, SPD: 56, LUK: 2, Attack: 263830, Defense: 157546, Current HP: 4598, A Avg: 382553, D Avg: 157546, [Wild Card[175, 630, 630, 630], Black Sword Breath[252, 630, 730, 730], Tears of the Dragon[307, 66, 68, 807]]
Rank 40604: 6689 - [11913, 4865, 1521] - HP: 41990, STR: 203592, VIT: 35446, SPD: 56, LUK: 2, Attack: 295778, Defense: 125224, Current HP: 41990, A Avg: 325355, D Avg: 125224, [Big Bang[171, 530, 630, 630], Blank Shield[244, 630, 630, 630], Tears of the Dragon[307, 730, 803, 807]]
Rank 40606: 3012 - [11426, 6328, 545] - HP: 4598, STR: 133108, VIT: 172534, SPD: 56, LUK: 2, Attack: 220990, Defense: 260362, Current HP: 4598, A Avg: 232039, D Avg: 260362, [Wild Card[175, 630, 630, 630], Black Sword Breath[252, 730, 730, 730], Tears of the Dragon[307, 730, 730, 66]]
Rank 40606: 3062 - [11426, 6328, 545] - HP: 4598, STR: 133108, VIT: 172534, SPD: 56, LUK: 2, Attack: 220990, Defense: 260362, Current HP: 4598, A Avg: 232039, D Avg: 260362, [Wild Card[175, 630, 630, 630], Black Sword Breath[252, 730, 730, 730], Tears of the Dragon[307, 730, 730, 807]]
Rank 40615: 2953 - [11616, 5767, 916] - HP: 1943, STR: 137158, VIT: 138254, SPD: 56, LUK: 1, Attack: 229344, Defense: 228032, Current HP: 1943, A Avg: 240811, D Avg: 228032, [Big Bang[171, 630, 630, 630], Blank Shield[244, 630, 730, 730], Gold Ring[303, 730, 730, 66]]
Rank 40615: 3003 - [11616, 5767, 916] - HP: 1943, STR: 137158, VIT: 138254, SPD: 56, LUK: 1, Attack: 229344, Defense: 228032, Current HP: 1943, A Avg: 240811, D Avg: 228032, [Big Bang[171, 630, 630, 630], Blank Shield[244, 630, 730, 730], Gold Ring[303, 730, 730, 807]]
Rank 40618: 177 - [11630, 5728, 941] - HP: 185240, STR: 193273, VIT: 78598, SPD: 63, LUK: 1, Attack: 281155, Defense: 166426, Current HP: 185240, A Avg: 295212, D Avg: 166426, [Wild Card[175, 530, 530, 530], Black Sword Breath[252, 530, 630, 630], Seal of the High King[319, 630, 730, 730]]
Rank 40620: 11972 - [12089, 4353, 1857] - HP: 45296, STR: 175948, VIT: 35446, SPD: 56, LUK: 2, Attack: 263830, Defense: 123274, Current HP: 45296, A Avg: 535574, D Avg: 123274, [Wild Card[175, 530, 630, 630], Black Sword Breath[252, 630, 630, 730], Tears of the Dragon[307, 67, 68, 807]]
Rank 40624: 2990 - [11716, 5476, 1107] - HP: 4959, STR: 315388, VIT: 139168, SPD: 66, LUK: 1, Attack: 401201, Defense: 228946, Current HP: 4959, A Avg: 421261, D Avg: 274735, [Spear of Regression[182, 630, 630, 630], Blank Shield[244, 630, 730, 730], Black Box[323, 730, 730, 806]]
Rank 40627: 1192 - [12784, 2275, 3240] - HP: 167390, STR: 175948, VIT: 1174, SPD: 56, LUK: 2, Attack: 263830, Defense: 89002, Current HP: 167390, A Avg: 277021, D Avg: 106802, [Wild Card[175, 530, 530, 530], Black Sword Breath[252, 530, 630, 630], Tears of the Dragon[307, 630, 630, 806]]
Rank 40628: 2983 - [11616, 5780, 903] - HP: 1943, STR: 137158, VIT: 138254, SPD: 56, LUK: 1, Attack: 229344, Defense: 228032, Current HP: 1943, A Avg: 246544, D Avg: 228032, [Big Bang[171, 630, 630, 630], Blank Shield[244, 630, 730, 730], Gold Ring[303, 730, 730, 803]]
Rank 40630: 3029 - [11457, 6259, 583] - HP: 1292, STR: 122196, VIT: 172534, SPD: 56, LUK: 2, Attack: 214382, Defense: 262312, Current HP: 1292, A Avg: 270121, D Avg: 262312, [Big Bang[171, 630, 630, 630], Blank Shield[244, 730, 730, 730], Tears of the Dragon[307, 730, 730, 67]]
Rank 40636: 2457 - [11714, 5494, 1091] - HP: 50294, STR: 255391, VIT: 117154, SPD: 63, LUK: 1, Attack: 343273, Defense: 204982, Current HP: 50294, A Avg: 360436, D Avg: 245978, [Wild Card[175, 530, 630, 630], Black Sword Breath[252, 630, 630, 730], Seal of the High King[319, 730, 730, 806]]
Rank 40640: 2010 - [11643, 5711, 945] - HP: 86355, STR: 238276, VIT: 104896, SPD: 66, LUK: 1, Attack: 324089, Defense: 194674, Current HP: 86355, A Avg: 405111, D Avg: 194674, [Spear of Regression[182, 530, 530, 630], Blank Shield[244, 630, 630, 730], Black Box[323, 730, 730, 68]]
Rank 40652: 2000 - [11649, 5705, 945] - HP: 86355, STR: 238276, VIT: 104896, SPD: 66, LUK: 1, Attack: 324089, Defense: 194674, Current HP: 86355, A Avg: 408352, D Avg: 194674, [Spear of Regression[182, 530, 530, 630], Blank Shield[244, 630, 630, 730], Black Box[323, 730, 730, 67]]
Rank 40654: 163 - [12622, 2788, 2889] - HP: 250415, STR: 137158, VIT: 35438, SPD: 56, LUK: 1, Attack: 229344, Defense: 125216, Current HP: 250415, A Avg: 240811, D Avg: 125216, [Big Bang[171, 530, 530, 530], Blank Shield[244, 530, 630, 630], Gold Ring[303, 630, 630, 730]]
Rank 40656: 121 - [11680, 5616, 1003] - HP: 207898, STR: 186681, VIT: 70220, SPD: 56, LUK: 1, Attack: 272494, Defense: 159998, Current HP: 207898, A Avg: 286118, D Avg: 159998, [Spear of Regression[182, 530, 530, 530], Blank Shield[244, 530, 530, 630], Mobius Ring[316, 630, 730, 730]]
Rank 40667: 5712 - [12154, 4205, 1940] - HP: 85994, STR: 175948, VIT: 35446, SPD: 56, LUK: 2, Attack: 263830, Defense: 123274, Current HP: 85994, A Avg: 340340, D Avg: 123274, [Wild Card[175, 530, 530, 630], Black Sword Breath[252, 630, 630, 630], Tears of the Dragon[307, 730, 67, 803]]
Rank 40668: 388 - [11735, 5463, 1101] - HP: 50252, STR: 248622, VIT: 122147, SPD: 63, LUK: 1, Attack: 336504, Defense: 209975, Current HP: 50252, A Avg: 353329, D Avg: 209975, [Wild Card[175, 530, 630, 630], Black Sword Breath[252, 630, 630, 630], Endpoint[318, 630, 730, 730]]
Rank 40668: 2993 - [11641, 5745, 913] - HP: 1943, STR: 137158, VIT: 138254, SPD: 56, LUK: 1, Attack: 229344, Defense: 228032, Current HP: 1943, A Avg: 240811, D Avg: 273638, [Big Bang[171, 630, 630, 630], Blank Shield[244, 630, 730, 730], Gold Ring[303, 730, 730, 806]]
Rank 40683: 6453 - [12215, 4038, 2046] - HP: 64061, STR: 205702, VIT: 1166, SPD: 56, LUK: 1, Attack: 297888, Defense: 90944, Current HP: 64061, A Avg: 446832, D Avg: 90944, [Big Bang[171, 530, 630, 630], Blank Shield[244, 630, 630, 630], Gold Ring[303, 630, 67, 68]]
Rank 40684: 324 - [11587, 5923, 789] - HP: 86621, STR: 180586, VIT: 138790, SPD: 66, LUK: 1, Attack: 268468, Defense: 226618, Current HP: 86621, A Avg: 281891, D Avg: 226618, [Wild Card[175, 530, 530, 630], Black Sword Breath[252, 630, 630, 730], Black Box[323, 730, 730, 730]]
Rank 40685: 13212 - [11778, 5351, 1170] - HP: 4598, STR: 218788, VIT: 35446, SPD: 56, LUK: 2, Attack: 306670, Defense: 123274, Current HP: 4598, A Avg: 421671, D Avg: 147928, [Wild Card[175, 630, 630, 630], Black Sword Breath[252, 630, 630, 730], Tears of the Dragon[307, 68, 803, 806]]
Rank 40694: 2035 - [11494, 6212, 593] - HP: 83315, STR: 144575, VIT: 169499, SPD: 56, LUK: 1, Attack: 234484, Defense: 259277, Current HP: 83315, A Avg: 246208, D Avg: 311132, [Spectral Sword Shigure[172, 530, 530, 630], Blank Shield[244, 630, 630, 730], Obsidian Ring[320, 730, 730, 806]]
Rank 40699: 13229 - [11811, 5266, 1222] - HP: 1292, STR: 203592, VIT: 35446, SPD: 56, LUK: 2, Attack: 295778, Defense: 125224, Current HP: 1292, A Avg: 561978, D Avg: 125224, [Big Bang[171, 630, 630, 630], Blank Shield[244, 630, 630, 730], Tears of the Dragon[307, 68, 803, 807]]
Rank 40702: 161 - [11707, 5581, 1011] - HP: 167200, STR: 366609, VIT: 35948, SPD: 56, LUK: 1, Attack: 452422, Defense: 125726, Current HP: 167200, A Avg: 475043, D Avg: 125726, [Spear of Regression[182, 530, 530, 530], Blank Shield[244, 530, 630, 630], Mobius Ring[316, 630, 630, 730]]
Rank 40705: 7559 - [11658, 5731, 910] - HP: 1292, STR: 284988, VIT: 1174, SPD: 56, LUK: 2, Attack: 377174, Defense: 90952, Current HP: 1292, A Avg: 471467, D Avg: 109142, [Big Bang[171, 630, 630, 630], Blank Shield[244, 630, 630, 630], Tears of the Dragon[307, 630, 68, 806]]
Rank 40708: 13282 - [11792, 5332, 1175] - HP: 4598, STR: 175948, VIT: 69718, SPD: 56, LUK: 2, Attack: 263830, Defense: 157546, Current HP: 4598, A Avg: 387830, D Avg: 157546, [Wild Card[175, 630, 630, 630], Black Sword Breath[252, 630, 730, 730], Tears of the Dragon[307, 66, 67, 807]]
Rank 40713: 12982 - [11814, 5271, 1214] - HP: 4598, STR: 261628, VIT: 1174, SPD: 56, LUK: 2, Attack: 349510, Defense: 89002, Current HP: 4598, A Avg: 450867, D Avg: 106802, [Wild Card[175, 630, 630, 630], Black Sword Breath[252, 630, 630, 630], Tears of the Dragon[307, 67, 803, 806]]
Rank 40719: 3042 - [11478, 6285, 536] - HP: 4598, STR: 133108, VIT: 172534, SPD: 56, LUK: 2, Attack: 220990, Defense: 260362, Current HP: 4598, A Avg: 237564, D Avg: 260362, [Wild Card[175, 630, 630, 630], Black Sword Breath[252, 730, 730, 730], Tears of the Dragon[307, 730, 730, 803]]
Rank 40737: 7919 - [11626, 5859, 814] - HP: 1292, STR: 162894, VIT: 103990, SPD: 56, LUK: 2, Attack: 255080, Defense: 193768, Current HP: 1292, A Avg: 318850, D Avg: 193768, [Big Bang[171, 630, 630, 630], Blank Shield[244, 630, 730, 730], Tears of the Dragon[307, 730, 66, 68]]
Rank 40745: 7833 - [11805, 5330, 1164] - HP: 1943, STR: 171430, VIT: 69710, SPD: 56, LUK: 1, Attack: 263616, Defense: 159488, Current HP: 1943, A Avg: 387515, D Avg: 159488, [Big Bang[171, 630, 630, 630], Blank Shield[244, 630, 630, 730], Gold Ring[303, 730, 67, 807]]
Rank 40750: 7529 - [11680, 5710, 909] - HP: 1292, STR: 284988, VIT: 1174, SPD: 56, LUK: 2, Attack: 377174, Defense: 90952, Current HP: 1292, A Avg: 475239, D Avg: 109142, [Big Bang[171, 630, 630, 630], Blank Shield[244, 630, 630, 630], Tears of the Dragon[307, 630, 67, 806]]
Rank 40751: 5649 - [12392, 3575, 2332] - HP: 82688, STR: 203592, VIT: 1174, SPD: 56, LUK: 2, Attack: 295778, Defense: 90952, Current HP: 82688, A Avg: 310566, D Avg: 127332, [Big Bang[171, 530, 530, 630], Blank Shield[244, 630, 630, 630], Tears of the Dragon[307, 630, 806, 807]]
Rank 40760: 11762 - [12166, 4262, 1871] - HP: 45296, STR: 218788, VIT: 1174, SPD: 56, LUK: 2, Attack: 306670, Defense: 89002, Current HP: 45296, A Avg: 460005, D Avg: 106802, [Wild Card[175, 530, 630, 630], Black Sword Breath[252, 630, 630, 630], Tears of the Dragon[307, 67, 68, 806]]
Rank 40771: 7909 - [11637, 5860, 802] - HP: 1292, STR: 162894, VIT: 103990, SPD: 56, LUK: 2, Attack: 255080, Defense: 193768, Current HP: 1292, A Avg: 321400, D Avg: 193768, [Big Bang[171, 630, 630, 630], Blank Shield[244, 630, 730, 730], Tears of the Dragon[307, 730, 66, 67]]
Rank 40776: 13432 - [11818, 5322, 1159] - HP: 4598, STR: 175948, VIT: 69718, SPD: 56, LUK: 2, Attack: 263830, Defense: 157546, Current HP: 4598, A Avg: 382553, D Avg: 220564, [Wild Card[175, 630, 630, 630], Black Sword Breath[252, 630, 730, 730], Tears of the Dragon[307, 68, 806, 807]]
Rank 40777: 2733 - [11756, 5509, 1034] - HP: 1943, STR: 274246, VIT: 1166, SPD: 56, LUK: 1, Attack: 366432, Defense: 90944, Current HP: 1943, A Avg: 458040, D Avg: 90944, [Big Bang[171, 630, 630, 630], Blank Shield[244, 630, 630, 630], Gold Ring[303, 630, 630, 68]]
Rank 40782: 3052 - [11514, 6240, 545] - HP: 4598, STR: 133108, VIT: 172534, SPD: 56, LUK: 2, Attack: 220990, Defense: 260362, Current HP: 4598, A Avg: 232039, D Avg: 312434, [Wild Card[175, 630, 630, 630], Black Sword Breath[252, 730, 730, 730], Tears of the Dragon[307, 730, 730, 806]]
Rank 40783: 2478 - [11390, 6613, 296] - HP: 50252, STR: 126528, VIT: 242099, SPD: 63, LUK: 1, Attack: 214410, Defense: 329927, Current HP: 50252, A Avg: 225130, D Avg: 329927, [Wild Card[175, 530, 630, 630], Black Sword Breath[252, 630, 730, 730], Endpoint[318, 730, 730, 66]]
Rank 40783: 2528 - [11390, 6613, 296] - HP: 50252, STR: 126528, VIT: 242099, SPD: 63, LUK: 1, Attack: 214410, Defense: 329927, Current HP: 50252, A Avg: 225130, D Avg: 329927, [Wild Card[175, 530, 630, 630], Black Sword Breath[252, 630, 730, 730], Endpoint[318, 730, 730, 807]]
Rank 40784: 2508 - [11390, 6614, 295] - HP: 50252, STR: 126528, VIT: 242099, SPD: 63, LUK: 1, Attack: 214410, Defense: 329927, Current HP: 50252, A Avg: 230490, D Avg: 329927, [Wild Card[175, 530, 630, 630], Black Sword Breath[252, 630, 730, 730], Endpoint[318, 730, 730, 803]]
Rank 40787: 6819 - [11889, 5120, 1290] - HP: 41990, STR: 162894, VIT: 69718, SPD: 56, LUK: 2, Attack: 255080, Defense: 159496, Current HP: 41990, A Avg: 369866, D Avg: 159496, [Big Bang[171, 530, 630, 630], Blank Shield[244, 630, 630, 730], Tears of the Dragon[307, 730, 68, 807]]
Rank 40789: 2037 - [11631, 5896, 772] - HP: 95276, STR: 193273, VIT: 117154, SPD: 63, LUK: 1, Attack: 281155, Defense: 204982, Current HP: 95276, A Avg: 295212, D Avg: 245978, [Wild Card[175, 530, 530, 630], Black Sword Breath[252, 630, 630, 730], Seal of the High King[319, 730, 730, 806]]
Rank 40795: 12912 - [11812, 5359, 1128] - HP: 4598, STR: 261628, VIT: 1174, SPD: 56, LUK: 2, Attack: 349510, Defense: 89002, Current HP: 4598, A Avg: 506789, D Avg: 89002, [Wild Card[175, 630, 630, 630], Black Sword Breath[252, 630, 630, 630], Tears of the Dragon[307, 66, 68, 807]]
Rank 40806: 527 - [11390, 6636, 273] - HP: 5312, STR: 131155, VIT: 271378, SPD: 63, LUK: 1, Attack: 219037, Defense: 359206, Current HP: 5312, A Avg: 229988, D Avg: 359206, [Wild Card[175, 630, 630, 730], Black Sword Breath[252, 730, 730, 730], Seal of the High King[319, 730, 730, 730]]
Rank 40811: 2036 - [11517, 6260, 522] - HP: 84797, STR: 153704, VIT: 170060, SPD: 56, LUK: 1, Attack: 241532, Defense: 257888, Current HP: 84797, A Avg: 253608, D Avg: 309465, [Stargazer[183, 530, 530, 630], Black Sword Breath[252, 630, 630, 730], Obsidian Ring[320, 730, 730, 806]]
Rank 40823: 6449 - [12027, 4742, 1530] - HP: 41990, STR: 244290, VIT: 1174, SPD: 56, LUK: 2, Attack: 336476, Defense: 90952, Current HP: 41990, A Avg: 353299, D Avg: 90952, [Big Bang[171, 530, 630, 630], Blank Shield[244, 630, 630, 630], Tears of the Dragon[307, 630, 66, 807]]
Rank 40828: 6789 - [11909, 5101, 1289] - HP: 41990, STR: 162894, VIT: 69718, SPD: 56, LUK: 2, Attack: 255080, Defense: 159496, Current HP: 41990, A Avg: 374967, D Avg: 159496, [Big Bang[171, 530, 630, 630], Blank Shield[244, 630, 630, 730], Tears of the Dragon[307, 730, 67, 807]]
Rank 40830: 8009 - [11649, 5883, 767] - HP: 1292, STR: 162894, VIT: 103990, SPD: 56, LUK: 2, Attack: 255080, Defense: 193768, Current HP: 1292, A Avg: 318850, D Avg: 232521, [Big Bang[171, 630, 630, 630], Blank Shield[244, 630, 730, 730], Tears of the Dragon[307, 730, 68, 806]]
Rank 40844: 6759 - [11914, 5102, 1283] - HP: 41990, STR: 162894, VIT: 69718, SPD: 56, LUK: 2, Attack: 255080, Defense: 159496, Current HP: 41990, A Avg: 382620, D Avg: 159496, [Big Bang[171, 530, 630, 630], Blank Shield[244, 630, 630, 730], Tears of the Dragon[307, 730, 67, 68]]
Rank 40850: 1953 - [12125, 4475, 1699] - HP: 126179, STR: 137158, VIT: 69710, SPD: 56, LUK: 1, Attack: 229344, Defense: 159488, Current HP: 126179, A Avg: 286680, D Avg: 159488, [Big Bang[171, 530, 530, 630], Blank Shield[244, 630, 630, 630], Gold Ring[303, 730, 730, 68]]
Rank 40852: 5619 - [12396, 3664, 2239] - HP: 82688, STR: 203592, VIT: 1174, SPD: 56, LUK: 2, Attack: 295778, Defense: 90952, Current HP: 82688, A Avg: 428878, D Avg: 90952, [Big Bang[171, 530, 530, 630], Blank Shield[244, 630, 630, 630], Tears of the Dragon[307, 630, 68, 807]]
Rank 40859: 13179 - [11875, 5234, 1190] - HP: 1292, STR: 203592, VIT: 35446, SPD: 56, LUK: 2, Attack: 295778, Defense: 125224, Current HP: 1292, A Avg: 600429, D Avg: 125224, [Big Bang[171, 630, 630, 630], Blank Shield[244, 630, 630, 730], Tears of the Dragon[307, 67, 68, 807]]
Rank 40862: 7549 - [11733, 5663, 903] - HP: 1292, STR: 284988, VIT: 1174, SPD: 56, LUK: 2, Attack: 377174, Defense: 90952, Current HP: 1292, A Avg: 518614, D Avg: 90952, [Big Bang[171, 630, 630, 630], Blank Shield[244, 630, 630, 630], Tears of the Dragon[307, 630, 68, 803]]
Rank 40866: 7979 - [11662, 5880, 757] - HP: 1292, STR: 162894, VIT: 103990, SPD: 56, LUK: 2, Attack: 255080, Defense: 193768, Current HP: 1292, A Avg: 321400, D Avg: 232521, [Big Bang[171, 630, 630, 630], Blank Shield[244, 630, 730, 730], Tears of the Dragon[307, 730, 67, 806]]
Rank 40879: 2498 - [11410, 6649, 240] - HP: 50252, STR: 126528, VIT: 242099, SPD: 63, LUK: 1, Attack: 214410, Defense: 329927, Current HP: 50252, A Avg: 268012, D Avg: 329927, [Wild Card[175, 530, 630, 630], Black Sword Breath[252, 630, 730, 730], Endpoint[318, 730, 730, 68]]
Rank 40880: 12882 - [11843, 5351, 1105] - HP: 4598, STR: 261628, VIT: 1174, SPD: 56, LUK: 2, Attack: 349510, Defense: 89002, Current HP: 4598, A Avg: 513779, D Avg: 89002, [Wild Card[175, 630, 630, 630], Black Sword Breath[252, 630, 630, 630], Tears of the Dragon[307, 66, 67, 807]]
Rank 40882: 2488 - [11411, 6649, 239] - HP: 50252, STR: 126528, VIT: 242099, SPD: 63, LUK: 1, Attack: 214410, Defense: 329927, Current HP: 50252, A Avg: 270156, D Avg: 329927, [Wild Card[175, 530, 630, 630], Black Sword Breath[252, 630, 730, 730], Endpoint[318, 730, 730, 67]]
Rank 40882: 13252 - [11867, 5281, 1151] - HP: 4598, STR: 175948, VIT: 69718, SPD: 56, LUK: 2, Attack: 263830, Defense: 157546, Current HP: 4598, A Avg: 395745, D Avg: 157546, [Wild Card[175, 630, 630, 630], Black Sword Breath[252, 630, 730, 730], Tears of the Dragon[307, 66, 67, 68]]
Rank 40888: 1973 - [12168, 4384, 1747] - HP: 126179, STR: 137158, VIT: 69710, SPD: 56, LUK: 1, Attack: 229344, Defense: 159488, Current HP: 126179, A Avg: 240811, D Avg: 191385, [Big Bang[171, 530, 530, 630], Blank Shield[244, 630, 630, 630], Gold Ring[303, 730, 730, 806]]
Rank 40892: 13112 - [11859, 5315, 1125] - HP: 4598, STR: 218788, VIT: 35446, SPD: 56, LUK: 2, Attack: 306670, Defense: 123274, Current HP: 4598, A Avg: 444671, D Avg: 123274, [Wild Card[175, 630, 630, 630], Black Sword Breath[252, 630, 630, 730], Tears of the Dragon[307, 66, 68, 807]]
Rank 40896: 7803 - [11868, 5292, 1139] - HP: 1943, STR: 171430, VIT: 69710, SPD: 56, LUK: 1, Attack: 263616, Defense: 159488, Current HP: 1943, A Avg: 395424, D Avg: 159488, [Big Bang[171, 630, 630, 630], Blank Shield[244, 630, 630, 730], Gold Ring[303, 730, 67, 68]]
Rank 40897: 1943 - [12148, 4453, 1698] - HP: 126179, STR: 137158, VIT: 69710, SPD: 56, LUK: 1, Attack: 229344, Defense: 159488, Current HP: 126179, A Avg: 288973, D Avg: 159488, [Big Bang[171, 530, 530, 630], Blank Shield[244, 630, 630, 630], Gold Ring[303, 730, 730, 67]]
Rank 40897: 6589 - [12033, 4798, 1468] - HP: 41990, STR: 203592, VIT: 35446, SPD: 56, LUK: 2, Attack: 295778, Defense: 125224, Current HP: 41990, A Avg: 310566, D Avg: 150268, [Big Bang[171, 530, 630, 630], Blank Shield[244, 630, 630, 630], Tears of the Dragon[307, 730, 66, 806]]
Rank 40897: 13402 - [11873, 5278, 1148] - HP: 4598, STR: 175948, VIT: 69718, SPD: 56, LUK: 2, Attack: 263830, Defense: 157546, Current HP: 4598, A Avg: 387830, D Avg: 220564, [Wild Card[175, 630, 630, 630], Black Sword Breath[252, 630, 730, 730], Tears of the Dragon[307, 67, 806, 807]]
Rank 40903: 2723 - [11817, 5452, 1030] - HP: 1943, STR: 274246, VIT: 1166, SPD: 56, LUK: 1, Attack: 366432, Defense: 90944, Current HP: 1943, A Avg: 461704, D Avg: 90944, [Big Bang[171, 630, 630, 630], Blank Shield[244, 630, 630, 630], Gold Ring[303, 630, 630, 67]]
Rank 40911: 6679 - [12037, 4800, 1462] - HP: 41990, STR: 203592, VIT: 35446, SPD: 56, LUK: 2, Attack: 295778, Defense: 125224, Current HP: 41990, A Avg: 317961, D Avg: 150268, [Big Bang[171, 530, 630, 630], Blank Shield[244, 630, 630, 630], Tears of the Dragon[307, 730, 803, 806]]
Rank 40940: 1939 - [11965, 5045, 1289] - HP: 82688, STR: 162894, VIT: 69718, SPD: 56, LUK: 2, Attack: 255080, Defense: 159496, Current HP: 82688, A Avg: 267834, D Avg: 159496, [Big Bang[171, 530, 530, 630], Blank Shield[244, 630, 630, 630], Tears of the Dragon[307, 730, 730, 66]]
Rank 40940: 1989 - [11965, 5045, 1289] - HP: 82688, STR: 162894, VIT: 69718, SPD: 56, LUK: 2, Attack: 255080, Defense: 159496, Current HP: 82688, A Avg: 267834, D Avg: 159496, [Big Bang[171, 530, 530, 630], Blank Shield[244, 630, 630, 630], Tears of the Dragon[307, 730, 730, 807]]
Rank 40969: 5792 - [12311, 4036, 1952] - HP: 85994, STR: 175948, VIT: 35446, SPD: 56, LUK: 2, Attack: 263830, Defense: 123274, Current HP: 85994, A Avg: 277021, D Avg: 172583, [Wild Card[175, 530, 530, 630], Black Sword Breath[252, 630, 630, 630], Tears of the Dragon[307, 730, 806, 807]]
Rank 40973: 490 - [11889, 5306, 1104] - HP: 4959, STR: 392500, VIT: 139168, SPD: 66, LUK: 1, Attack: 478313, Defense: 228946, Current HP: 4959, A Avg: 502228, D Avg: 228946, [Spear of Regression[182, 630, 630, 630], Blank Shield[244, 630, 630, 730], Black Box[323, 730, 730, 730]]
Rank 40973: 2951 - [11889, 5306, 1104] - HP: 4408, STR: 366609, VIT: 138764, SPD: 56, LUK: 1, Attack: 452422, Defense: 228542, Current HP: 4408, A Avg: 475043, D Avg: 228542, [Spear of Regression[182, 630, 630, 630], Blank Shield[244, 630, 730, 730], Mobius Ring[316, 730, 730, 66]]
Rank 40973: 2961 - [11889, 5306, 1104] - HP: 4408, STR: 366609, VIT: 138764, SPD: 56, LUK: 1, Attack: 452422, Defense: 228542, Current HP: 4408, A Avg: 570051, D Avg: 228542, [Spear of Regression[182, 630, 630, 630], Blank Shield[244, 630, 730, 730], Mobius Ring[316, 730, 730, 67]]
Rank 40973: 2971 - [11889, 5306, 1104] - HP: 4408, STR: 366609, VIT: 138764, SPD: 56, LUK: 1, Attack: 452422, Defense: 228542, Current HP: 4408, A Avg: 565527, D Avg: 228542, [Spear of Regression[182, 630, 630, 630], Blank Shield[244, 630, 730, 730], Mobius Ring[316, 730, 730, 68]]
Rank 40973: 2981 - [11889, 5306, 1104] - HP: 4408, STR: 366609, VIT: 138764, SPD: 56, LUK: 1, Attack: 452422, Defense: 228542, Current HP: 4408, A Avg: 486353, D Avg: 228542, [Spear of Regression[182, 630, 630, 630], Blank Shield[244, 630, 730, 730], Mobius Ring[316, 730, 730, 803]]
Rank 40973: 2991 - [11889, 5306, 1104] - HP: 4408, STR: 366609, VIT: 138764, SPD: 56, LUK: 1, Attack: 452422, Defense: 228542, Current HP: 4408, A Avg: 475043, D Avg: 274250, [Spear of Regression[182, 630, 630, 630], Blank Shield[244, 630, 730, 730], Mobius Ring[316, 730, 730, 806]]
Rank 40973: 3001 - [11889, 5306, 1104] - HP: 4408, STR: 366609, VIT: 138764, SPD: 56, LUK: 1, Attack: 452422, Defense: 228542, Current HP: 4408, A Avg: 475043, D Avg: 228542, [Spear of Regression[182, 630, 630, 630], Blank Shield[244, 630, 730, 730], Mobius Ring[316, 730, 730, 807]]
Rank 40981: 7969 - [11733, 5782, 784] - HP: 1292, STR: 162894, VIT: 103990, SPD: 56, LUK: 2, Attack: 255080, Defense: 193768, Current HP: 1292, A Avg: 329053, D Avg: 193768, [Big Bang[171, 630, 630, 630], Blank Shield[244, 630, 730, 730], Tears of the Dragon[307, 730, 67, 803]]
Rank 40984: 1610 - [11784, 5632, 883] - HP: 127053, STR: 238276, VIT: 70624, SPD: 66, LUK: 1, Attack: 324089, Defense: 160402, Current HP: 127053, A Avg: 340293, D Avg: 192482, [Spear of Regression[182, 530, 530, 530], Blank Shield[244, 630, 630, 630], Black Box[323, 730, 730, 806]]
